Timestamp, APAddress, DeviceAddress, WifiStrength(dBm) 
1521734210978, 64:f6:9d:43:20:df, 02:00:00:00:00:00, -81
1521734210979, 64:f6:9d:43:20:db, 02:00:00:00:00:00, -81
1521734210980, 64:f6:9d:43:20:da, 02:00:00:00:00:00, -81
1521734210980, 64:f6:9d:43:20:d9, 02:00:00:00:00:00, -81
1521734210981, 64:f6:9d:43:20:dc, 02:00:00:00:00:00, -81
1521734210982, 64:f6:9d:43:20:dd, 02:00:00:00:00:00, -81
1521734210982, 64:f6:9d:43:1d:25, 02:00:00:00:00:00, -81
1521734210983, 64:f6:9d:43:22:15, 02:00:00:00:00:00, -81
1521734210984, 64:f6:9d:3a:8f:50, 02:00:00:00:00:00, -81
1521734210984, 64:f6:9d:3a:95:13, 02:00:00:00:00:00, -81
1521734210985, 64:f6:9d:3a:8f:f9, 02:00:00:00:00:00, -82
1521734210985, 64:f6:9d:3a:8f:ff, 02:00:00:00:00:00, -82
1521734210986, 64:f6:9d:3a:8f:54, 02:00:00:00:00:00, -82
1521734210986, 64:f6:9d:3a:95:15, 02:00:00:00:00:00, -82
1521734210987, 64:f6:9d:3a:8f:fb, 02:00:00:00:00:00, -83
1521734210988, 64:f6:9d:3a:8f:fd, 02:00:00:00:00:00, -83
1521734210990, 64:f6:9d:3a:8f:55, 02:00:00:00:00:00, -83
1521734210991, 64:f6:9d:3a:8f:fa, 02:00:00:00:00:00, -84
1521734210992, 64:f6:9d:3a:8f:fc, 02:00:00:00:00:00, -84
1521734210993, 64:f6:9d:36:89:03, 02:00:00:00:00:00, -84
1521734210994, 64:f6:9d:3a:8a:ba, 02:00:00:00:00:00, -85
1521734210995, 64:f6:9d:37:a5:7b, 02:00:00:00:00:00, -86
1521734210996, 64:f6:9d:37:a5:7a, 02:00:00:00:00:00, -86
1521734210996, 64:f6:9d:3a:8a:bb, 02:00:00:00:00:00, -86
1521734210997, 64:f6:9d:3a:8a:bf, 02:00:00:00:00:00, -86
1521734210998, 64:f6:9d:37:9d:ec, 02:00:00:00:00:00, -90
1521734210999, 64:f6:9d:37:9d:ed, 02:00:00:00:00:00, -91
1521734211003, 64:f6:9d:36:85:b9, 02:00:00:00:00:00, -91
1521734211004, 64:f6:9d:36:85:bc, 02:00:00:00:00:00, -91
1521734211005, 64:f6:9d:36:85:bf, 02:00:00:00:00:00, -91
1521734211006, 64:f6:9d:43:22:9f, 02:00:00:00:00:00, -91
1521734211007, 64:f6:9d:37:9d:ea, 02:00:00:00:00:00, -92
1521734211008, 64:f6:9d:36:85:ba, 02:00:00:00:00:00, -92
1521734211010, 64:f6:9d:36:85:bd, 02:00:00:00:00:00, -92
1521734211011, 64:f6:9d:36:85:bb, 02:00:00:00:00:00, -93
1521734211013, 64:f6:9d:43:22:9d, 02:00:00:00:00:00, -93
1521734216144, 64:f6:9d:37:a7:10, 02:00:00:00:00:00, -25
1521734216145, 64:f6:9d:37:a7:14, 02:00:00:00:00:00, -25
1521734216146, 64:f6:9d:37:a7:15, 02:00:00:00:00:00, -25
1521734216147, 64:f6:9d:37:a7:1b, 02:00:00:00:00:00, -34
1521734216148, 64:f6:9d:37:a7:1a, 02:00:00:00:00:00, -34
1521734216150, 64:f6:9d:37:a7:1f, 02:00:00:00:00:00, -34
1521734216150, 64:f6:9d:37:a7:1c, 02:00:00:00:00:00, -34
1521734216151, 64:f6:9d:3a:94:00, 02:00:00:00:00:00, -44
1521734216152, 64:f6:9d:3a:94:04, 02:00:00:00:00:00, -45
1521734216153, 64:f6:9d:3a:94:05, 02:00:00:00:00:00, -45
1521734216153, 64:f6:9d:3a:94:03, 02:00:00:00:00:00, -45
1521734216154, 64:f6:9d:36:82:15, 02:00:00:00:00:00, -58
1521734216154, 64:f6:9d:36:82:10, 02:00:00:00:00:00, -58
1521734216155, 64:f6:9d:36:82:14, 02:00:00:00:00:00, -58
1521734216155, 64:f6:9d:36:82:16, 02:00:00:00:00:00, -58
1521734216156, 64:f6:9d:3a:94:0b, 02:00:00:00:00:00, -59
1521734216156, 64:f6:9d:3a:94:0f, 02:00:00:00:00:00, -59
1521734216157, 64:f6:9d:43:1b:b4, 02:00:00:00:00:00, -59
1521734216157, 64:f6:9d:43:1b:b5, 02:00:00:00:00:00, -59
1521734216158, 64:f6:9d:3a:94:0c, 02:00:00:00:00:00, -59
1521734216158, 64:f6:9d:43:1b:b6, 02:00:00:00:00:00, -59
1521734216159, 64:f6:9d:48:ab:34, 02:00:00:00:00:00, -60
1521734216159, 64:f6:9d:43:1b:b0, 02:00:00:00:00:00, -60
